fuelbeds,area,fm_duff,fm_1000hr,can_con_pct,shrub_black_pct,pile_black_pct,units,ecoregion,fm_litter,season
13_313,100,30,60,20,80,90,tons,western,30,fall
13_321,100,30,60,20,80,90,tons,western,30,fall
13_322,100,30,60,20,80,90,tons,western,30,fall
13_323,100,30,60,20,80,90,tons,western,30,fall
13_331,100,30,60,20,80,90,tons,western,30,fall
13_332,100,30,60,20,80,90,tons,western,30,fall
13_333,100,30,60,20,80,90,tons,western,30,fall
13_411,100,30,60,20,80,90,tons,western,30,fall
13_412,100,30,60,20,80,90,tons,western,30,fall
13_413,100,30,60,20,80,90,tons,western,30,fall
13_421,100,30,60,20,80,90,tons,western,30,fall
13_422,100,30,60,20,80,90,tons,western,30,fall
13_423,100,30,60,20,80,90,tons,western,30,fall
13_431,100,30,60,20,80,90,tons,western,30,fall
13_432,100,30,60,20,80,90,tons,western,30,fall
13_433,100,30,60,20,80,90,tons,western,30,fall
13_511,100,30,60,20,80,90,tons,western,30,fall
13_512,100,30,60,20,80,90,tons,western,30,fall
13_513,100,30,60,20,80,90,tons,western,30,fall
13_521,100,30,60,20,80,90,tons,western,30,fall
13_522,100,30,60,20,80,90,tons,western,30,fall
13_523,100,30,60,20,80,90,tons,western,30,fall
13_531,100,30,60,20,80,90,tons,western,30,fall
13_532,100,30,60,20,80,90,tons,western,30,fall
13_533,100,30,60,20,80,90,tons,western,30,fall
14_111,100,30,60,20,80,90,tons,western,30,fall
14_112,100,30,60,20,80,90,tons,western,30,fall
14_113,100,30,60,20,80,90,tons,western,30,fall
14_121,100,30,60,20,80,90,tons,western,30,fall
14_122,100,30,60,20,80,90,tons,western,30,fall
14_123,100,30,60,20,80,90,tons,western,30,fall
14_131,100,30,60,20,80,90,tons,western,30,fall
14_132,100,30,60,20,80,90,tons,western,30,fall
14_133,100,30,60,20,80,90,tons,western,30,fall
14_211,100,30,60,20,80,90,tons,western,30,fall
14_212,100,30,60,20,80,90,tons,western,30,fall
14_213,100,30,60,20,80,90,tons,western,30,fall
14_221,100,30,60,20,80,90,tons,western,30,fall
14_222,100,30,60,20,80,90,tons,western,30,fall
14_223,100,30,60,20,80,90,tons,western,30,fall
14_231,100,30,60,20,80,90,tons,western,30,fall
14_232,100,30,60,20,80,90,tons,western,30,fall
14_233,100,30,60,20,80,90,tons,western,30,fall
14_311,100,30,60,20,80,90,tons,western,30,fall
14_312,100,30,60,20,80,90,tons,western,30,fall
14_313,100,30,60,20,80,90,tons,western,30,fall
14_321,100,30,60,20,80,90,tons,western,30,fall
14_322,100,30,60,20,80,90,tons,western,30,fall
14_323,100,30,60,20,80,90,tons,western,30,fall
14_331,100,30,60,20,80,90,tons,western,30,fall
14_332,100,30,60,20,80,90,tons,western,30,fall
14_333,100,30,60,20,80,90,tons,western,30,fall
14_411,100,30,60,20,80,90,tons,western,30,fall
14_412,100,30,60,20,80,90,tons,western,30,fall
14_413,100,30,60,20,80,90,tons,western,30,fall
14_421,100,30,60,20,80,90,tons,western,30,fall
14_422,100,30,60,20,80,90,tons,western,30,fall
14_423,100,30,60,20,80,90,tons,western,30,fall
14_431,100,30,60,20,80,90,tons,western,30,fall
14_432,100,30,60,20,80,90,tons,western,30,fall
14_433,100,30,60,20,80,90,tons,western,30,fall
14_511,100,30,60,20,80,90,tons,western,30,fall
14_512,100,30,60,20,80,90,tons,western,30,fall
14_513,100,30,60,20,80,90,tons,western,30,fall
14_521,100,30,60,20,80,90,tons,western,30,fall
14_522,100,30,60,20,80,90,tons,western,30,fall
14_523,100,30,60,20,80,90,tons,western,30,fall
14_531,100,30,60,20,80,90,tons,western,30,fall
14_532,100,30,60,20,80,90,tons,western,30,fall
14_533,100,30,60,20,80,90,tons,western,30,fall
15_111,100,30,60,20,80,90,tons,western,30,fall
15_112,100,30,60,20,80,90,tons,western,30,fall
15_113,100,30,60,20,80,90,tons,western,30,fall
15_121,100,30,60,20,80,90,tons,western,30,fall
15_122,100,30,60,20,80,90,tons,western,30,fall
15_123,100,30,60,20,80,90,tons,western,30,fall
15_131,100,30,60,20,80,90,tons,western,30,fall
15_132,100,30,60,20,80,90,tons,western,30,fall
15_133,100,30,60,20,80,90,tons,western,30,fall
15_211,100,30,60,20,80,90,tons,western,30,fall
15_212,100,30,60,20,80,90,tons,western,30,fall
15_213,100,30,60,20,80,90,tons,western,30,fall
15_221,100,30,60,20,80,90,tons,western,30,fall
15_222,100,30,60,20,80,90,tons,western,30,fall
15_223,100,30,60,20,80,90,tons,western,30,fall
15_231,100,30,60,20,80,90,tons,western,30,fall
15_232,100,30,60,20,80,90,tons,western,30,fall
15_233,100,30,60,20,80,90,tons,western,30,fall
15_311,100,30,60,20,80,90,tons,western,30,fall
15_312,100,30,60,20,80,90,tons,western,30,fall
15_313,100,30,60,20,80,90,tons,western,30,fall
15_321,100,30,60,20,80,90,tons,western,30,fall
15_322,100,30,60,20,80,90,tons,western,30,fall
15_323,100,30,60,20,80,90,tons,western,30,fall
15_331,100,30,60,20,80,90,tons,western,30,fall
15_332,100,30,60,20,80,90,tons,western,30,fall
15_333,100,30,60,20,80,90,tons,western,30,fall
15_411,100,30,60,20,80,90,tons,western,30,fall
15_412,100,30,60,20,80,90,tons,western,30,fall
15_413,100,30,60,20,80,90,tons,western,30,fall
15_421,100,30,60,20,80,90,tons,western,30,fall
15_422,100,30,60,20,80,90,tons,western,30,fall
15_423,100,30,60,20,80,90,tons,western,30,fall
15_431,100,30,60,20,80,90,tons,western,30,fall
15_432,100,30,60,20,80,90,tons,western,30,fall
15_433,100,30,60,20,80,90,tons,western,30,fall
15_511,100,30,60,20,80,90,tons,western,30,fall
15_512,100,30,60,20,80,90,tons,western,30,fall
15_513,100,30,60,20,80,90,tons,western,30,fall
15_521,100,30,60,20,80,90,tons,western,30,fall
15_522,100,30,60,20,80,90,tons,western,30,fall
15_523,100,30,60,20,80,90,tons,western,30,fall
15_531,100,30,60,20,80,90,tons,western,30,fall
15_532,100,30,60,20,80,90,tons,western,30,fall
15_533,100,30,60,20,80,90,tons,western,30,fall
16_111,100,30,60,20,80,90,tons,western,30,fall
16_112,100,30,60,20,80,90,tons,western,30,fall
16_113,100,30,60,20,80,90,tons,western,30,fall
16_121,100,30,60,20,80,90,tons,western,30,fall
16_122,100,30,60,20,80,90,tons,western,30,fall
16_123,100,30,60,20,80,90,tons,western,30,fall
16_131,100,30,60,20,80,90,tons,western,30,fall
16_132,100,30,60,20,80,90,tons,western,30,fall
16_133,100,30,60,20,80,90,tons,western,30,fall
16_211,100,30,60,20,80,90,tons,western,30,fall
16_212,100,30,60,20,80,90,tons,western,30,fall
16_213,100,30,60,20,80,90,tons,western,30,fall
16_221,100,30,60,20,80,90,tons,western,30,fall
16_222,100,30,60,20,80,90,tons,western,30,fall
16_223,100,30,60,20,80,90,tons,western,30,fall
16_231,100,30,60,20,80,90,tons,western,30,fall
16_232,100,30,60,20,80,90,tons,western,30,fall
16_233,100,30,60,20,80,90,tons,western,30,fall
16_311,100,30,60,20,80,90,tons,western,30,fall
16_312,100,30,60,20,80,90,tons,western,30,fall
16_313,100,30,60,20,80,90,tons,western,30,fall
16_321,100,30,60,20,80,90,tons,western,30,fall
16_322,100,30,60,20,80,90,tons,western,30,fall
16_323,100,30,60,20,80,90,tons,western,30,fall
16_331,100,30,60,20,80,90,tons,western,30,fall
16_332,100,30,60,20,80,90,tons,western,30,fall
16_333,100,30,60,20,80,90,tons,western,30,fall
16_411,100,30,60,20,80,90,tons,western,30,fall
16_412,100,30,60,20,80,90,tons,western,30,fall
16_413,100,30,60,20,80,90,tons,western,30,fall
16_421,100,30,60,20,80,90,tons,western,30,fall
16_422,100,30,60,20,80,90,tons,western,30,fall
16_423,100,30,60,20,80,90,tons,western,30,fall
16_431,100,30,60,20,80,90,tons,western,30,fall
16_432,100,30,60,20,80,90,tons,western,30,fall
16_433,100,30,60,20,80,90,tons,western,30,fall
16_511,100,30,60,20,80,90,tons,western,30,fall
16_512,100,30,60,20,80,90,tons,western,30,fall
16_513,100,30,60,20,80,90,tons,western,30,fall
16_521,100,30,60,20,80,90,tons,western,30,fall
16_522,100,30,60,20,80,90,tons,western,30,fall
16_523,100,30,60,20,80,90,tons,western,30,fall
16_531,100,30,60,20,80,90,tons,western,30,fall
16_532,100,30,60,20,80,90,tons,western,30,fall
16_533,100,30,60,20,80,90,tons,western,30,fall
17_111,100,30,60,20,80,90,tons,western,30,fall
17_112,100,30,60,20,80,90,tons,western,30,fall
17_113,100,30,60,20,80,90,tons,western,30,fall
17_121,100,30,60,20,80,90,tons,western,30,fall
17_122,100,30,60,20,80,90,tons,western,30,fall
17_123,100,30,60,20,80,90,tons,western,30,fall
17_131,100,30,60,20,80,90,tons,western,30,fall
17_132,100,30,60,20,80,90,tons,western,30,fall
17_133,100,30,60,20,80,90,tons,western,30,fall
17_211,100,30,60,20,80,90,tons,western,30,fall
17_212,100,30,60,20,80,90,tons,western,30,fall
17_213,100,30,60,20,80,90,tons,western,30,fall
17_221,100,30,60,20,80,90,tons,western,30,fall
17_222,100,30,60,20,80,90,tons,western,30,fall
17_223,100,30,60,20,80,90,tons,western,30,fall
17_231,100,30,60,20,80,90,tons,western,30,fall
17_232,100,30,60,20,80,90,tons,western,30,fall
17_233,100,30,60,20,80,90,tons,western,30,fall
17_311,100,30,60,20,80,90,tons,western,30,fall
17_312,100,30,60,20,80,90,tons,western,30,fall
17_313,100,30,60,20,80,90,tons,western,30,fall
17_321,100,30,60,20,80,90,tons,western,30,fall
17_322,100,30,60,20,80,90,tons,western,30,fall
17_323,100,30,60,20,80,90,tons,western,30,fall
17_331,100,30,60,20,80,90,tons,western,30,fall
17_332,100,30,60,20,80,90,tons,western,30,fall
17_333,100,30,60,20,80,90,tons,western,30,fall
17_411,100,30,60,20,80,90,tons,western,30,fall
17_412,100,30,60,20,80,90,tons,western,30,fall
17_413,100,30,60,20,80,90,tons,western,30,fall
17_421,100,30,60,20,80,90,tons,western,30,fall
17_422,100,30,60,20,80,90,tons,western,30,fall
17_423,100,30,60,20,80,90,tons,western,30,fall
17_431,100,30,60,20,80,90,tons,western,30,fall
17_432,100,30,60,20,80,90,tons,western,30,fall
17_433,100,30,60,20,80,90,tons,western,30,fall
17_511,100,30,60,20,80,90,tons,western,30,fall
17_512,100,30,60,20,80,90,tons,western,30,fall
17_513,100,30,60,20,80,90,tons,western,30,fall
17_521,100,30,60,20,80,90,tons,western,30,fall
17_522,100,30,60,20,80,90,tons,western,30,fall
17_523,100,30,60,20,80,90,tons,western,30,fall
17_531,100,30,60,20,80,90,tons,western,30,fall
17_532,100,30,60,20,80,90,tons,western,30,fall
17_533,100,30,60,20,80,90,tons,western,30,fall
18_111,100,30,60,20,80,90,tons,western,30,fall
18_112,100,30,60,20,80,90,tons,western,30,fall
18_113,100,30,60,20,80,90,tons,western,30,fall
18_121,100,30,60,20,80,90,tons,western,30,fall
18_122,100,30,60,20,80,90,tons,western,30,fall
18_123,100,30,60,20,80,90,tons,western,30,fall
18_131,100,30,60,20,80,90,tons,western,30,fall
18_132,100,30,60,20,80,90,tons,western,30,fall
18_133,100,30,60,20,80,90,tons,western,30,fall
18_211,100,30,60,20,80,90,tons,western,30,fall
18_212,100,30,60,20,80,90,tons,western,30,fall
18_213,100,30,60,20,80,90,tons,western,30,fall
18_221,100,30,60,20,80,90,tons,western,30,fall
18_222,100,30,60,20,80,90,tons,western,30,fall
18_223,100,30,60,20,80,90,tons,western,30,fall
18_231,100,30,60,20,80,90,tons,western,30,fall
18_232,100,30,60,20,80,90,tons,western,30,fall
18_233,100,30,60,20,80,90,tons,western,30,fall
18_311,100,30,60,20,80,90,tons,western,30,fall
18_312,100,30,60,20,80,90,tons,western,30,fall
18_313,100,30,60,20,80,90,tons,western,30,fall
18_321,100,30,60,20,80,90,tons,western,30,fall
18_322,100,30,60,20,80,90,tons,western,30,fall
18_323,100,30,60,20,80,90,tons,western,30,fall
18_331,100,30,60,20,80,90,tons,western,30,fall
18_332,100,30,60,20,80,90,tons,western,30,fall
18_333,100,30,60,20,80,90,tons,western,30,fall
18_411,100,30,60,20,80,90,tons,western,30,fall
18_412,100,30,60,20,80,90,tons,western,30,fall
18_413,100,30,60,20,80,90,tons,western,30,fall
18_421,100,30,60,20,80,90,tons,western,30,fall
18_422,100,30,60,20,80,90,tons,western,30,fall
18_423,100,30,60,20,80,90,tons,western,30,fall
18_431,100,30,60,20,80,90,tons,western,30,fall
18_432,100,30,60,20,80,90,tons,western,30,fall
18_433,100,30,60,20,80,90,tons,western,30,fall
18_511,100,30,60,20,80,90,tons,western,30,fall
18_512,100,30,60,20,80,90,tons,western,30,fall
18_513,100,30,60,20,80,90,tons,western,30,fall
18_521,100,30,60,20,80,90,tons,western,30,fall
18_522,100,30,60,20,80,90,tons,western,30,fall
18_523,100,30,60,20,80,90,tons,western,30,fall
18_531,100,30,60,20,80,90,tons,western,30,fall
18_532,100,30,60,20,80,90,tons,western,30,fall
18_533,100,30,60,20,80,90,tons,western,30,fall
19_111,100,30,60,20,80,90,tons,western,30,fall
19_112,100,30,60,20,80,90,tons,western,30,fall
19_113,100,30,60,20,80,90,tons,western,30,fall
19_121,100,30,60,20,80,90,tons,western,30,fall
19_122,100,30,60,20,80,90,tons,western,30,fall
19_123,100,30,60,20,80,90,tons,western,30,fall
19_131,100,30,60,20,80,90,tons,western,30,fall
19_132,100,30,60,20,80,90,tons,western,30,fall
19_133,100,30,60,20,80,90,tons,western,30,fall
19_211,100,30,60,20,80,90,tons,western,30,fall
19_212,100,30,60,20,80,90,tons,western,30,fall
19_213,100,30,60,20,80,90,tons,western,30,fall
19_221,100,30,60,20,80,90,tons,western,30,fall
19_222,100,30,60,20,80,90,tons,western,30,fall
19_223,100,30,60,20,80,90,tons,western,30,fall
19_231,100,30,60,20,80,90,tons,western,30,fall
19_232,100,30,60,20,80,90,tons,western,30,fall
19_233,100,30,60,20,80,90,tons,western,30,fall
19_311,100,30,60,20,80,90,tons,western,30,fall
19_312,100,30,60,20,80,90,tons,western,30,fall
19_313,100,30,60,20,80,90,tons,western,30,fall
19_321,100,30,60,20,80,90,tons,western,30,fall
19_322,100,30,60,20,80,90,tons,western,30,fall
19_323,100,30,60,20,80,90,tons,western,30,fall
19_331,100,30,60,20,80,90,tons,western,30,fall
19_332,100,30,60,20,80,90,tons,western,30,fall
19_333,100,30,60,20,80,90,tons,western,30,fall
19_411,100,30,60,20,80,90,tons,western,30,fall
19_412,100,30,60,20,80,90,tons,western,30,fall
19_413,100,30,60,20,80,90,tons,western,30,fall
19_421,100,30,60,20,80,90,tons,western,30,fall
19_422,100,30,60,20,80,90,tons,western,30,fall
19_423,100,30,60,20,80,90,tons,western,30,fall
19_431,100,30,60,20,80,90,tons,western,30,fall
19_432,100,30,60,20,80,90,tons,western,30,fall
19_433,100,30,60,20,80,90,tons,western,30,fall
19_511,100,30,60,20,80,90,tons,western,30,fall
19_512,100,30,60,20,80,90,tons,western,30,fall
19_513,100,30,60,20,80,90,tons,western,30,fall
19_521,100,30,60,20,80,90,tons,western,30,fall
19_522,100,30,60,20,80,90,tons,western,30,fall
19_523,100,30,60,20,80,90,tons,western,30,fall
19_531,100,30,60,20,80,90,tons,western,30,fall
19_532,100,30,60,20,80,90,tons,western,30,fall
19_533,100,30,60,20,80,90,tons,western,30,fall
20_111,100,30,60,20,80,90,tons,western,30,fall
20_112,100,30,60,20,80,90,tons,western,30,fall
20_113,100,30,60,20,80,90,tons,western,30,fall
20_121,100,30,60,20,80,90,tons,western,30,fall
20_122,100,30,60,20,80,90,tons,western,30,fall
20_123,100,30,60,20,80,90,tons,western,30,fall
20_131,100,30,60,20,80,90,tons,western,30,fall
20_132,100,30,60,20,80,90,tons,western,30,fall
20_133,100,30,60,20,80,90,tons,western,30,fall
20_211,100,30,60,20,80,90,tons,western,30,fall
20_212,100,30,60,20,80,90,tons,western,30,fall
20_213,100,30,60,20,80,90,tons,western,30,fall
20_221,100,30,60,20,80,90,tons,western,30,fall
20_222,100,30,60,20,80,90,tons,western,30,fall
20_223,100,30,60,20,80,90,tons,western,30,fall
20_231,100,30,60,20,80,90,tons,western,30,fall
20_232,100,30,60,20,80,90,tons,western,30,fall
20_233,100,30,60,20,80,90,tons,western,30,fall
20_311,100,30,60,20,80,90,tons,western,30,fall
20_312,100,30,60,20,80,90,tons,western,30,fall
20_313,100,30,60,20,80,90,tons,western,30,fall
20_321,100,30,60,20,80,90,tons,western,30,fall
20_322,100,30,60,20,80,90,tons,western,30,fall
20_323,100,30,60,20,80,90,tons,western,30,fall
20_331,100,30,60,20,80,90,tons,western,30,fall
20_332,100,30,60,20,80,90,tons,western,30,fall
20_333,100,30,60,20,80,90,tons,western,30,fall
20_411,100,30,60,20,80,90,tons,western,30,fall
20_412,100,30,60,20,80,90,tons,western,30,fall
20_413,100,30,60,20,80,90,tons,western,30,fall
20_421,100,30,60,20,80,90,tons,western,30,fall
20_422,100,30,60,20,80,90,tons,western,30,fall
20_423,100,30,60,20,80,90,tons,western,30,fall
20_431,100,30,60,20,80,90,tons,western,30,fall
20_432,100,30,60,20,80,90,tons,western,30,fall
20_433,100,30,60,20,80,90,tons,western,30,fall
20_511,100,30,60,20,80,90,tons,western,30,fall
20_512,100,30,60,20,80,90,tons,western,30,fall
20_513,100,30,60,20,80,90,tons,western,30,fall
20_521,100,30,60,20,80,90,tons,western,30,fall
20_522,100,30,60,20,80,90,tons,western,30,fall
20_523,100,30,60,20,80,90,tons,western,30,fall
20_531,100,30,60,20,80,90,tons,western,30,fall
20_532,100,30,60,20,80,90,tons,western,30,fall
20_533,100,30,60,20,80,90,tons,western,30,fall
21_111,100,30,60,20,80,90,tons,western,30,fall
21_112,100,30,60,20,80,90,tons,western,30,fall
21_113,100,30,60,20,80,90,tons,western,30,fall
21_121,100,30,60,20,80,90,tons,western,30,fall
21_122,100,30,60,20,80,90,tons,western,30,fall
21_123,100,30,60,20,80,90,tons,western,30,fall
21_131,100,30,60,20,80,90,tons,western,30,fall
21_132,100,30,60,20,80,90,tons,western,30,fall
21_133,100,30,60,20,80,90,tons,western,30,fall
21_211,100,30,60,20,80,90,tons,western,30,fall
21_212,100,30,60,20,80,90,tons,western,30,fall
21_213,100,30,60,20,80,90,tons,western,30,fall
21_221,100,30,60,20,80,90,tons,western,30,fall
21_222,100,30,60,20,80,90,tons,western,30,fall
21_223,100,30,60,20,80,90,tons,western,30,fall
21_231,100,30,60,20,80,90,tons,western,30,fall
21_232,100,30,60,20,80,90,tons,western,30,fall
21_233,100,30,60,20,80,90,tons,western,30,fall
21_311,100,30,60,20,80,90,tons,western,30,fall
21_312,100,30,60,20,80,90,tons,western,30,fall
21_313,100,30,60,20,80,90,tons,western,30,fall
21_321,100,30,60,20,80,90,tons,western,30,fall
21_322,100,30,60,20,80,90,tons,western,30,fall
21_323,100,30,60,20,80,90,tons,western,30,fall
21_331,100,30,60,20,80,90,tons,western,30,fall
21_332,100,30,60,20,80,90,tons,western,30,fall
21_333,100,30,60,20,80,90,tons,western,30,fall
21_411,100,30,60,20,80,90,tons,western,30,fall
21_412,100,30,60,20,80,90,tons,western,30,fall
21_413,100,30,60,20,80,90,tons,western,30,fall
21_421,100,30,60,20,80,90,tons,western,30,fall
21_422,100,30,60,20,80,90,tons,western,30,fall
21_423,100,30,60,20,80,90,tons,western,30,fall
21_431,100,30,60,20,80,90,tons,western,30,fall
21_432,100,30,60,20,80,90,tons,western,30,fall
21_433,100,30,60,20,80,90,tons,western,30,fall
21_511,100,30,60,20,80,90,tons,western,30,fall
21_512,100,30,60,20,80,90,tons,western,30,fall
21_513,100,30,60,20,80,90,tons,western,30,fall
21_521,100,30,60,20,80,90,tons,western,30,fall
21_522,100,30,60,20,80,90,tons,western,30,fall
21_523,100,30,60,20,80,90,tons,western,30,fall
21_531,100,30,60,20,80,90,tons,western,30,fall
21_532,100,30,60,20,80,90,tons,western,30,fall
21_533,100,30,60,20,80,90,tons,western,30,fall
22_111,100,30,60,20,80,90,tons,western,30,fall
22_112,100,30,60,20,80,90,tons,western,30,fall
22_113,100,30,60,20,80,90,tons,western,30,fall
22_121,100,30,60,20,80,90,tons,western,30,fall
22_122,100,30,60,20,80,90,tons,western,30,fall
22_123,100,30,60,20,80,90,tons,western,30,fall
22_131,100,30,60,20,80,90,tons,western,30,fall
22_132,100,30,60,20,80,90,tons,western,30,fall
22_133,100,30,60,20,80,90,tons,western,30,fall
22_211,100,30,60,20,80,90,tons,western,30,fall
22_212,100,30,60,20,80,90,tons,western,30,fall
22_213,100,30,60,20,80,90,tons,western,30,fall
22_221,100,30,60,20,80,90,tons,western,30,fall
22_222,100,30,60,20,80,90,tons,western,30,fall
22_223,100,30,60,20,80,90,tons,western,30,fall
22_231,100,30,60,20,80,90,tons,western,30,fall
22_232,100,30,60,20,80,90,tons,western,30,fall
22_233,100,30,60,20,80,90,tons,western,30,fall
22_311,100,30,60,20,80,90,tons,western,30,fall
22_312,100,30,60,20,80,90,tons,western,30,fall
22_313,100,30,60,20,80,90,tons,western,30,fall
22_321,100,30,60,20,80,90,tons,western,30,fall
22_322,100,30,60,20,80,90,tons,western,30,fall
22_323,100,30,60,20,80,90,tons,western,30,fall
22_331,100,30,60,20,80,90,tons,western,30,fall
22_332,100,30,60,20,80,90,tons,western,30,fall
22_333,100,30,60,20,80,90,tons,western,30,fall
22_411,100,30,60,20,80,90,tons,western,30,fall
22_412,100,30,60,20,80,90,tons,western,30,fall
22_413,100,30,60,20,80,90,tons,western,30,fall
22_421,100,30,60,20,80,90,tons,western,30,fall
22_422,100,30,60,20,80,90,tons,western,30,fall
22_423,100,30,60,20,80,90,tons,western,30,fall
22_431,100,30,60,20,80,90,tons,western,30,fall
22_432,100,30,60,20,80,90,tons,western,30,fall
22_433,100,30,60,20,80,90,tons,western,30,fall
22_511,100,30,60,20,80,90,tons,western,30,fall
22_512,100,30,60,20,80,90,tons,western,30,fall
22_513,100,30,60,20,80,90,tons,western,30,fall
22_521,100,30,60,20,80,90,tons,western,30,fall
22_522,100,30,60,20,80,90,tons,western,30,fall
22_523,100,30,60,20,80,90,tons,western,30,fall
22_531,100,30,60,20,80,90,tons,western,30,fall
22_532,100,30,60,20,80,90,tons,western,30,fall
22_533,100,30,60,20,80,90,tons,western,30,fall
23_111,100,30,60,20,80,90,tons,western,30,fall
